"cow","year","terrorinclead","terrorinc","totspendrevlog","transferslog","welfarelog","poplog","democ","govcap","conflict","govleft","tradelog","europe","africa","asia","america","gdppclog","totspendrevper","welfarepercent","transfersper"
395,1990,0,0,-1.21976351737976,-1.99730885028839,-1.66283869743347,12.4482297897339,10,0.794512212276459,0,0,4.19663524627686,1,0,0,0,9.96847915649414,29.5300006866455,18.9599990844727,13.5699987411499
395,1991,0,0,-1.21807169914246,-1.96325981616974,NA,12.4607200622559,10,0.791617333889008,0,0,4.16140031814575,1,0,0,0,9.98081874847412,29.5799999237061,NA,14.0399990081787
395,1992,0,0,-1.1792801618576,-1.93933188915253,NA,12.4726600646973,10,0.760883092880249,0,0,4.10729122161865,1,0,0,0,9.96726036071777,30.75,NA,14.3799991607666
395,1993,0,0,-1.21334993839264,-1.92141258716583,-1.61244237422943,12.4829502105713,10,0.729935705661774,0,0,4.13762903213501,1,0,0,0,9.98192882537842,29.7199993133545,19.9400005340576,14.6400022506714
395,1994,0,0,-1.21234095096588,-1.9498176574707,-1.6539124250412,12.491250038147,10,0.72674822807312,0,0,4.19805860519409,1,0,0,0,10.0426397323608,29.7500019073486,19.1300010681152,14.230001449585
395,1995,0,0,-1.20197486877441,-1.92826676368713,-1.63629531860352,12.498740196228,10,0.717079937458038,0,0,4.21638202667236,1,0,0,0,10.0655202865601,30.0599994659424,19.4700012207031,14.5399990081787
432,1975,0,0,-1.94561016559601,-4.24749565124512,NA,15.5913095474243,-7,0.0932293310761452,0,0,3.66165375709534,0,1,0,0,5.7397928237915,14.2900009155273,NA,1.4300000667572
432,1976,0,0,-1.98267781734467,-4.16048431396484,NA,15.6125802993774,-7,0.100027590990067,0,0,3.46688485145569,0,1,0,0,5.85220193862915,13.7700004577637,NA,1.56000006198883
432,1977,0,0,-1.84832978248596,-4.18646001815796,NA,15.6344299316406,-7,0.100291170179844,0,0,3.47615361213684,0,1,0,0,5.91889381408691,15.75,NA,1.51999974250793
432,1978,0,0,-1.88387477397919,-4.14774560928345,NA,15.6566696166992,-7,0.0945268198847771,0,0,3.72392153739929,0,1,0,0,5.94803476333618,15.1999998092651,NA,1.57999956607819
432,1979,0,0,-2.06909513473511,-4.29035949707031,NA,15.6789302825928,-7,0.100507900118828,0,0,3.66914677619934,0,1,0,0,6.1506028175354,12.6300010681152,NA,1.36999988555908
432,1980,0,0,-2.08104276657104,-4.46540832519531,-3.0856568813324,15.701060295105,-7,0.0894976630806923,0,NA,3.77962756156921,0,1,0,0,6.19236183166504,12.4799995422363,4.57000017166138,1.14999985694885
432,1981,0,0,-2.16369318962097,-4.16691541671753,-2.97592949867249,15.7221899032593,-7,0.0853237882256508,0,NA,3.75531005859375,0,1,0,0,6.19440603256226,11.4899997711182,5.10000038146973,1.54999983310699
432,1982,0,0,-2.03791570663452,-4.32753849029541,-3.07694244384766,15.7440500259399,-7,0.0789609178900719,0,NA,3.78668117523193,0,1,0,0,6.13772678375244,13.0299997329712,4.60999965667725,1.3199999332428
432,1983,0,0,-2.15330338478088,-4.24052715301514,NA,15.7668304443359,-7,0.0810315608978271,0,NA,3.86369061470032,0,1,0,0,6.15485811233521,11.6099996566772,NA,1.43999993801117
432,1984,0,0,-2.10127830505371,-4.41454982757568,-3.25450301170349,15.7906503677368,-7,0.0788038223981857,0,NA,3.92428755760193,0,1,0,0,6.21460819244385,12.2299995422363,3.8600001335144,1.21000003814697
432,1985,0,0,-1.94561016559601,-4.50081014633179,-3.21388816833496,15.8155002593994,-7,0.0766830518841743,1,NA,4.10648965835571,0,1,0,0,6.25382900238037,14.2900009155273,4.02000045776367,1.11000001430511
432,1986,0,0,-1.91257214546204,-4.17990255355835,-3.16296815872192,15.8410997390747,-7,0.0692508593201637,0,NA,3.96259546279907,0,1,0,0,6.23441076278687,14.7699995040894,4.23000001907349,1.52999985218048
432,1987,0,0,-1.8878298997879,-4.29035949707031,-3.08129000663757,15.8674297332764,-7,0.0626790821552277,0,NA,3.90496444702148,0,1,0,0,6.28971576690674,15.1400003433228,4.59000015258789,1.36999988555908
432,1988,0,0,-1.63475573062897,-4.22673368453979,NA,15.8944997787476,-7,0.0603490695357323,0,NA,3.93077659606934,0,1,0,0,6.34563589096069,19.5,NA,1.46000015735626
432,1989,0,0,-1.64558339118958,-3.9170355796814,NA,15.9223098754883,-7,0.0629451125860214,0,NA,3.89930725097656,0,1,0,0,6.41017484664917,19.2900009155273,NA,1.99000000953674
432,1990,0,0,-1.55211281776428,-3.68488740921021,NA,15.9508600234985,-7,0.0565968416631222,0,NA,3.92941069602966,0,1,0,0,6.3664698600769,21.1800003051758,NA,2.50999999046326
432,1991,0,0,-1.77608299255371,-3.82584524154663,NA,15.9784603118896,0,0.055404219776392,0,NA,3.96720910072327,0,1,0,0,6.37502479553223,16.9300003051758,NA,2.18000030517578
432,1992,0,0,-1.9105429649353,-3.93222570419312,NA,16.0051002502441,7,0.0578395016491413,0,NA,3.87699961662292,0,1,0,0,6.46614503860474,14.8000001907349,NA,1.96000003814697
432,1993,1,0,-1.9105429649353,-3.8873302936554,NA,16.0307998657227,7,0.0548087581992149,0,0,3.85150551795959,0,1,0,0,6.4329400062561,14.8000001907349,NA,2.05000019073486
432,1994,0,1,-1.93724775314331,-3.49991321563721,NA,16.055549621582,7,0.0537364706397057,0,0,4.18774127960205,0,1,0,0,6.44888877868652,14.4099998474121,NA,3.02000045776367
432,1995,0,0,-1.89778685569763,-3.44828915596008,-2.93557834625244,16.0793590545654,7,0.0550875104963779,0,0,4.0491681098938,0,1,0,0,6.52356195449829,14.9900007247925,5.30999994277954,3.17999935150146
433,1975,0,0,-1.66336619853973,-3.97389841079712,NA,15.3853797912598,-6,0.665763854980469,0,1,4.31985139846802,0,1,0,0,6.45362520217896,18.9500007629395,NA,1.87999999523163
433,1976,0,0,-1.74182713031769,-4.04555416107178,NA,15.4138603210449,-6,0.695436120033264,0,1,4.34889364242554,0,1,0,0,6.51322984695435,17.5200004577637,NA,1.75000035762787
433,1977,0,0,-1.73217070102692,-4.07454204559326,NA,15.4422597885132,-6,0.664410471916199,0,1,4.51682996749878,0,1,0,0,6.48920488357544,17.6900005340576,NA,1.69999969005585
433,1978,0,0,-1.61646258831024,-4.01184320449829,NA,15.4706001281738,-2,0.684315025806427,0,1,4.26399278640747,0,1,0,0,6.50128984451294,19.8599987030029,NA,1.81000030040741
433,1979,0,0,-1.68685901165009,-4.03419065475464,NA,15.4988899230957,-2,0.683424949645996,0,1,4.26129055023193,0,1,0,0,6.64378976821899,18.5100002288818,NA,1.76999998092651
433,1980,0,0,-1.40690529346466,-3.69691157341003,NA,15.5271396636963,-2,0.662249386310577,0,1,4.25516366958618,0,1,0,0,6.69332408905029,24.4899997711182,NA,2.48000001907349
433,1981,0,0,-1.49032247066498,-3.61935353279114,NA,15.5553398132324,-1,0.640098333358765,0,1,4.42818689346313,0,1,0,0,6.71901321411133,22.5300006866455,NA,2.67999958992004
433,1982,0,0,-1.61847865581512,-3.74228024482727,NA,15.5834302902222,-1,0.649220943450928,0,1,4.39062118530273,0,1,0,0,6.8511848449707,19.8199996948242,NA,2.36999988555908
433,1983,0,0,-1.69119036197662,-3.59721231460571,NA,15.6114902496338,-1,0.669419050216675,0,1,4.35800790786743,0,1,0,0,6.82979393005371,18.4300003051758,NA,2.73999977111816
433,1984,0,0,-1.64817881584167,-3.58993935585022,NA,15.639630317688,-1,0.64773029088974,0,1,4.44512605667114,0,1,0,0,6.82328605651855,19.2399997711182,NA,2.76000022888184
433,1985,0,0,-1.73897731304169,-3.49991345405579,NA,15.6678895950317,-1,0.55152553319931,0,1,4.25714206695557,0,1,0,0,6.8741979598999,17.5699996948242,NA,3.01999974250793
433,1986,0,0,-1.80484473705292,-3.41732668876648,NA,15.6960096359253,-1,0.551571547985077,0,1,4.0661358833313,0,1,0,0,6.94889688491821,16.4500007629395,NA,3.28000044822693
433,1987,1,0,-1.45843505859375,-3.34104347229004,NA,15.7239904403687,-1,0.546473622322083,0,1,4.01638126373291,0,1,0,0,7.05012321472168,23.2600002288818,NA,3.53999996185303
433,1988,0,1,-1.17506146430969,-3.27280426025391,NA,15.7518301010132,-1,0.57740044593811,0,1,3.94877457618713,0,1,0,0,7.13727903366089,30.8800010681152,NA,3.78999972343445
433,1989,0,0,-1.11626732349396,-3.20645332336426,NA,15.77952003479,-1,0.555059015750885,1,1,4.07382154464722,0,1,0,0,7.08254909515381,32.75,NA,4.05000019073486
433,1990,1,0,-1.0996128320694,-3.14655518531799,-2.49860000610352,15.8070802688599,-1,0.541532337665558,1,1,4.02116632461548,0,1,0,0,7.08924293518066,33.2999992370605,8.22000026702881,4.29999971389771
433,1991,0,1,-1.67078161239624,-3.66907691955566,NA,15.8273096084595,-1,0.522443234920502,1,1,4.0311484336853,0,1,0,0,7.09090995788574,18.8099994659424,NA,2.54999971389771
433,1992,0,0,-1.70100510120392,-3.67695093154907,-2.6926691532135,15.8512096405029,-1,0.466099292039871,0,1,3.98884701728821,0,1,0,0,7.11151218414307,18.25,6.76999998092651,2.52999973297119
433,1993,1,0,-1.792760014534,-3.26230549812317,-2.51577830314636,15.8773803710938,-1,0.460074096918106,0,1,3.96791505813599,0,1,0,0,7.09423494338989,16.6499996185303,8.07999992370605,3.82999968528748
433,1994,1,1,-1.89445686340332,-3.25709700584412,-2.56394982337952,15.9045295715332,-1,0.460715979337692,0,1,4.33731698989868,0,1,0,0,7.1180157661438,15.039999961853,7.69999980926514,3.84999990463257
433,1995,0,1,-1.79999327659607,-3.20152711868286,-2.53704237937927,15.9315299987793,-1,0.456132292747498,0,1,4.31258201599121,0,1,0,0,7.16935014724731,16.5299987792969,7.90999984741211,4.07000017166138
435,1975,0,0,-1.19699716567993,-3.83506202697754,NA,14.1310501098633,-7,0.206843212246895,0,0,4.59348344802856,0,1,0,0,6.53669214248657,30.2100009918213,NA,2.15999984741211
435,1976,2,0,-1.35247278213501,-3.75930190086365,NA,14.1548500061035,-7,0.215289279818535,0,0,4.75220823287964,0,1,0,0,6.61873912811279,25.8600006103516,NA,2.32999992370605
435,1977,0,2,-1.36375045776367,-3.73387694358826,NA,14.1790895462036,-7,0.201660737395287,0,0,4.66677236557007,0,1,0,0,6.61740303039551,25.5699996948242,NA,2.38999962806702
435,1978,0,0,-1.42378854751587,-3.58271932601929,NA,14.2037801742554,-7,0.193249344825745,0,0,4.5871319770813,0,1,0,0,6.66313314437866,24.0799999237061,NA,2.77999973297119
435,1979,0,0,-1.46317541599274,-3.69691157341003,NA,14.2288999557495,-7,0.191157877445221,0,0,4.53231000900269,0,1,0,0,6.79346609115601,23.1499996185303,NA,2.48000001907349
435,1980,0,0,-1.5940568447113,-3.85848236083984,NA,14.2544097900391,-7,0.17936135828495,0,0,4.63937425613403,0,1,0,0,6.88755321502686,20.3099994659424,NA,2.10999965667725
435,1981,0,0,-1.868856549263,-3.82584524154663,NA,14.2803201675415,-7,0.178309306502342,0,0,4.78759002685547,0,1,0,0,6.931471824646,15.4300003051758,NA,2.18000030517578
435,1982,0,0,-1.49298906326294,-3.79869437217712,NA,14.3067197799683,-7,0.174293875694275,0,0,4.82645273208618,0,1,0,0,6.92951679229736,22.4700012207031,NA,2.24000000953674
435,1983,0,0,-1.50643014907837,-3.77226114273071,NA,14.3331804275513,-7,0.173589900135994,0,0,4.80434989929199,0,1,0,0,6.91671514511108,22.1700000762939,NA,2.29999971389771
435,1984,0,0,-1.46403968334198,-3.74228024482727,NA,14.35910987854,-7,0.158553287386894,0,0,4.77680969238281,0,1,0,0,6.91373682022095,23.1299991607666,NA,2.36999988555908
435,1985,0,0,-1.50643014907837,-3.71317219734192,NA,14.3842296600342,-7,0.159117326140404,0,0,4.946608543396,0,1,0,0,6.98378992080688,22.1700000762939,NA,2.44000005722046
435,1986,0,0,-1.45500159263611,-3.68887948989868,NA,14.4087600708008,-7,0.142982646822929,0,0,4.90872240066528,0,1,0,0,6.95939922332764,23.3400001525879,NA,2.49999976158142
435,1987,0,0,-1.43422496318817,-3.66126441955566,NA,14.4328899383545,-7,0.134428605437279,0,0,4.75077486038208,0,1,0,0,7.05272102355957,23.8299999237061,NA,2.56999969482422
435,1988,0,0,-1.46967589855194,-3.63439130783081,NA,14.4567899703979,-7,0.128638803958893,0,0,4.73001337051392,0,1,0,0,7.10249900817871,23,NA,2.6399998664856
435,1989,0,0,-1.53618741035461,-3.61191844940186,NA,14.4806299209595,-7,0.126511380076408,1,0,4.66882944107056,0,1,0,0,7.10824394226074,21.5200004577637,NA,2.69999980926514
435,1990,0,0,-1.50417733192444,-3.5899395942688,NA,14.5046501159668,-7,0.113485410809517,1,0,4.66695737838745,0,1,0,0,7.06219100952148,22.2200012207031,NA,2.75999975204468
435,1991,0,0,-1.53758251667023,-3.5648934841156,-2.59293746948242,14.52952003479,-6,0.12609888613224,0,0,4.56797170639038,0,1,0,0,7.19743490219116,21.4899997711182,7.48000001907349,2.82999992370605
435,1992,0,0,-1.39513337612152,-3.54391360282898,-2.58893465995789,14.5552396774292,-6,0.123774729669094,0,0,4.49596214294434,0,1,0,0,7.22693586349487,24.7799987792969,7.50999975204468,2.89000034332275
435,1993,0,0,-1.38709473609924,-3.51660823822021,-2.56785368919373,14.5818099975586,-6,0.129091382026672,0,0,4.63933849334717,0,1,0,0,7.28960990905762,24.9799995422363,7.66999959945679,2.97000002861023
435,1994,0,0,-1.46015620231628,-3.40219783782959,-2.49012017250061,14.6092195510864,-6,0.126178666949272,0,0,4.47416591644287,0,1,0,0,7.3024959564209,23.2199993133545,8.28999996185303,3.33000016212463
435,1995,0,0,-1.42836713790894,-3.29954385757446,-2.46510410308838,14.637490272522,-6,0.125706285238266,0,0,4.68790721893311,0,1,0,0,7.34858798980713,23.9700012207031,8.5,3.6899995803833
436,1975,0,0,-2.12026357650757,-4.63562917709351,-3.40822196006775,15.3866195678711,-7,0.135197520256042,0,0,3.91681504249573,0,1,0,0,6.11146688461304,12,3.30999970436096,0.970000207424164
436,1976,0,0,-2.09475827217102,-4.61522054672241,NA,15.4171304702759,-7,0.127333983778954,0,0,4.03603506088257,0,1,0,0,6.09357023239136,12.3099994659424,NA,0.990000009536743
436,1977,0,0,-2.05572485923767,-4.71053075790405,NA,15.4478998184204,-7,0.128868758678436,0,0,3.89125084877014,0,1,0,0,6.16961097717285,12.8000001907349,NA,0.899999976158142
436,1978,0,0,-1.99657201766968,-4.64599227905273,NA,15.4788703918457,-7,0.142160445451736,0,0,3.91918420791626,0,1,0,0,6.35610818862915,13.5799999237061,NA,0.959999859333038
436,1979,0,0,-1.96397221088409,-4.5469012260437,NA,15.5100202560425,-7,0.144439920783043,0,0,4.18071126937866,0,1,0,0,6.51322984695435,14.0300006866455,NA,1.06000006198883
436,1980,0,0,-1.93516802787781,-4.5469012260437,-3.17485904693604,15.5413103103638,-7,0.128115266561508,0,0,4.13863229751587,0,1,0,0,6.55108022689819,14.4400005340576,4.17999982833862,1.06000006198883
436,1981,0,0,-2.17419195175171,-4.63562917709351,NA,15.5727396011353,-7,0.128159806132317,0,0,4.10042905807495,0,1,0,0,6.60123014450073,11.3699998855591,NA,0.970000207424164
436,1982,0,0,-2.26048398017883,-4.56594944000244,NA,15.6043300628662,-7,0.126030504703522,0,0,4.04408264160156,0,1,0,0,6.60529804229736,10.4300003051758,NA,1.03999996185303
436,1983,0,0,-2.28376340866089,-4.50081014633179,NA,15.6359796524048,-7,0.114407621324062,0,0,3.86570405960083,0,1,0,0,6.49978685379028,10.1899995803833,NA,1.11000001430511
436,1984,0,0,-2.07465314865112,-4.43121671676636,NA,15.6675796508789,-7,0.0899939611554146,0,0,3.90967106819153,0,1,0,0,6.34738922119141,12.5599994659424,NA,1.19000017642975
436,1985,0,0,-1.46447217464447,-4.37405824661255,NA,15.6990900039673,-7,0.0915772467851639,0,0,3.98010897636414,0,1,0,0,6.43133115768433,23.1199989318848,NA,1.26000022888184
436,1986,0,0,-0.748659908771515,-4.31999111175537,NA,15.730580329895,-7,0.0907050371170044,0,0,3.70594549179077,0,1,0,0,6.50428819656372,47.2999992370605,NA,1.33000016212463
436,1987,0,0,-1.41346001625061,-4.26869773864746,NA,15.7621097564697,-7,0.0840760171413422,0,0,3.82829809188843,0,1,0,0,6.58340883255005,24.3299999237061,NA,1.40000033378601
436,1988,0,0,-1.12423777580261,-4.21990776062012,NA,15.7937498092651,-7,0.0839593186974525,0,0,3.73498773574829,0,1,0,0,6.67582321166992,32.4900016784668,NA,1.47000002861023
436,1989,0,0,-1.12701177597046,-4.16691541671753,-3.12129545211792,15.8255701065063,-7,0.0769214034080505,0,0,3.68628740310669,0,1,0,0,6.61069583892822,32.4000015258789,4.41000032424927,1.54999983310699
436,1990,6,0,-1.08648610115051,-4.12274408340454,-3.03863978385925,15.8576402664185,-7,0.071767121553421,0,0,3.61012506484985,0,1,0,0,6.60394382476807,33.7399978637695,4.78999996185303,1.61999988555908
436,1991,0,6,-1.91189527511597,-4.08044147491455,-3.04492259025574,15.8883895874023,0.5,0.0705058872699738,0,0,3.48985862731934,0,1,0,0,6.61606502532959,14.7799997329712,4.76000022888184,1.69000029563904
436,1992,0,0,-2.44184708595276,-4.04555416107178,-2.84903788566589,15.9212799072266,8,0.0627868920564651,0,0,3.54361772537231,0,1,0,0,6.54821920394897,8.69999980926514,5.78999948501587,1.75000035762787
436,1993,0,0,-2.60504245758057,-3.95284485816956,-3.04492259025574,15.955470085144,8,0.0615056492388248,0,0,3.51867079734802,0,1,0,0,6.54821920394897,7.3899998664856,4.75999975204468,1.92000031471252
436,1994,0,0,-2.80016541481018,-3.75930190086365,-2.96811723709106,15.9901895523071,8,0.0609636902809143,0,0,3.77072858810425,0,1,0,0,6.57507610321045,6.07999992370605,5.1399998664856,2.32999992370605
436,1995,0,0,-2.62693119049072,-4.01738357543945,-3.06830310821533,16.0247707366943,8,0.0597792491316795,0,0,3.72487688064575,0,1,0,0,6.60529804229736,7.23000001907349,4.64999961853027,1.79999995231628
437,1975,0,0,-1.25246298313141,-3.8212685585022,-2.49012017250061,15.7257900238037,-9,0.619597733020782,0,0,4.29474306106567,0,1,0,0,6.80350494384766,28.5800018310547,8.28999996185303,2.19000029563904
437,1976,0,0,-1.60993802547455,-3.80766296386719,NA,15.7649297714233,-9,0.652491688728333,0,0,4.35657072067261,0,1,0,0,6.89365577697754,19.9899997711182,NA,2.22000002861023
437,1977,0,0,-1.510045170784,-3.78980541229248,NA,15.8037900924683,-9,0.686371684074402,0,0,4.36889839172363,0,1,0,0,6.95844793319702,22.0900001525879,NA,2.25999999046326
437,1978,0,0,-1.57021713256836,-3.77661824226379,NA,15.8423900604248,-9,0.736061811447144,0,0,4.30347967147827,0,1,0,0,7.10578584671021,20.8000011444092,NA,2.29000020027161
437,1979,1,0,-1.59701538085938,-3.73806977272034,NA,15.8807697296143,-9,0.751429498195648,0,0,4.28035259246826,0,1,0,0,7.2122950553894,20.25,NA,2.37999987602234
437,1980,0,1,-1.28880476951599,-3.68091130256653,-2.36659049987793,15.9189100265503,-9,0.762172996997833,0,0,4.33310270309448,0,1,0,0,7.1623969078064,27.5599994659424,9.38000011444092,2.51999998092651
437,1981,0,0,-1.62100458145142,-3.55434846878052,NA,15.9568300247192,-9,0.660596013069153,0,0,4.34975147247314,0,1,0,0,7.2283878326416,19.769998550415,NA,2.86000037193298
437,1982,0,0,-1.75157761573792,-3.58993935585022,NA,15.9944801330566,-9,0.678343296051025,0,0,4.32743883132935,0,1,0,0,7.21891021728516,17.3500003814697,NA,2.76000022888184
437,1983,0,0,-1.65757834911346,-3.61562895774841,NA,16.0318794250488,-9,0.680392503738403,0,0,4.2860689163208,0,1,0,0,7.1623969078064,19.0599994659424,NA,2.69000005722046
437,1984,1,0,-1.25386357307434,-3.64581990242004,NA,16.0690002441406,-9,0.7176194190979,0,0,4.34514474868774,0,1,0,0,7.11558198928833,28.5400009155273,NA,2.6100001335144
437,1985,0,1,-1.79456341266632,-3.68488740921021,NA,16.1058197021484,-9,0.730352163314819,0,0,4.37162923812866,0,1,0,0,7.1989312171936,16.6199989318848,NA,2.50999999046326
437,1986,0,0,-1.27189481258392,-3.65351223945618,NA,16.142219543457,-9,0.726966559886932,0,0,4.24387550354004,0,1,0,0,7.23345518112183,28.0299987792969,NA,2.59000015258789
437,1987,0,0,-1.31714153289795,-3.7679226398468,NA,16.1781997680664,-9,0.77710622549057,0,0,4.14393186569214,0,1,0,0,7.29912090301514,26.7899990081787,NA,2.30999994277954
437,1988,1,0,-0.845133483409882,-3.69288754463196,NA,16.2137603759766,-9,0.734770178794861,0,0,4.06694364547729,0,1,0,0,7.34471893310547,42.9500007629395,NA,2.48999977111816
437,1989,1,1,-0.895263373851776,-3.64581990242004,NA,16.2488899230957,-9,0.735214531421661,0,0,4.11232423782349,0,1,0,0,7.38025617599487,40.8499984741211,NA,2.6100001335144
437,1990,0,1,-1.33598160743713,-3.64199590682983,NA,16.2836093902588,-7,0.724986910820007,0,0,4.07416725158691,0,1,0,0,7.34730005264282,26.2899990081787,NA,2.61999988555908
437,1991,0,0,-1.33902907371521,-3.50655794143677,NA,16.3175792694092,-7,0.543742597103119,0,0,4.04301309585571,0,1,0,0,7.31920194625854,26.2100009918213,NA,3
437,1992,0,0,-1.62455153465271,-3.52676057815552,-2.33098459243774,16.3507995605469,-7,0.493415385484695,0,0,4.09476232528687,0,1,0,0,7.30854320526123,19.6999988555908,9.72000026702881,2.94000005722046
437,1993,0,0,-1.73840832710266,-3.5648934841156,-2.32995629310608,16.3832702636719,-7,0.483496487140656,0,0,4.03193807601929,0,1,0,0,7.30384302139282,17.5799999237061,9.73000049591064,2.82999992370605
437,1994,0,0,-1.58572137355804,-3.54391360282898,-2.51577830314636,16.4149894714355,-6,0.426291912794113,0,0,4.33113145828247,0,1,0,0,7.27586507797241,20.4799995422363,8.07999992370605,2.89000034332275
437,1995,1,0,-1.50868797302246,-3.61562895774841,-2.59964442253113,16.4459590911865,-6,0.442059338092804,0,0,4.34186935424805,0,1,0,0,7.34148406982422,22.1200008392334,7.42999982833862,2.69000005722046
439,1975,0,0,-1.85725843906403,-3.9899845123291,NA,15.6403799057007,-4,0.0797395631670952,0,NA,3.69161939620972,0,1,0,0,5.58349609375,15.6100006103516,NA,1.85000002384186
439,1976,0,0,-2.20183515548706,-4.16048431396484,NA,15.6622400283813,-4,0.0810568407177925,0,NA,3.63126039505005,0,1,0,0,5.64190721511841,11.0600004196167,NA,1.56000006198883
439,1977,0,0,-1.97977721691132,-4.09835243225098,NA,15.6848201751709,0.5,0.0776447802782059,0,NA,3.71622014045715,0,1,0,0,5.66296100616455,13.8099994659424,NA,1.66000020503998
439,1978,0,0,-1.88915181159973,-4.44816637039185,NA,15.7080297470093,5,0.081939697265625,0,NA,3.62999057769775,0,1,0,0,5.80513477325439,15.1199998855591,NA,1.17000007629395
439,1979,0,0,-1.93171143531799,-4.39005899429321,NA,15.7317800521851,5,0.0799348503351212,0,NA,3.69402551651001,0,1,0,0,5.92157793045044,14.4899997711182,NA,1.23999977111816
439,1980,0,0,-2.00322151184082,-4.31250047683716,-3.33822250366211,15.7559795379639,-7,0.0743068531155586,0,NA,3.76330852508545,0,1,0,0,6.00635290145874,13.4900007247925,3.55000019073486,1.34000015258789
439,1981,0,0,-1.95687007904053,-4.08044147491455,-3.25709700584412,15.7805500030518,-7,0.076443150639534,0,NA,3.77598977088928,0,1,0,0,6.0844988822937,14.1299991607666,3.84999990463257,1.69000029563904
439,1982,1,0,-1.89312791824341,-4.03985643386841,-3.24163293838501,15.8054599761963,-7,0.0811779722571373,0,NA,3.75233387947083,0,1,0,0,6.16541814804077,15.0600004196167,3.90999984741211,1.75999999046326
439,1983,0,1,-1.96254777908325,-4.09234666824341,-3.20892548561096,15.8304901123047,-7,0.0793111473321915,0,NA,3.69151782989502,0,1,0,0,6.13339805603027,14.0499992370605,4.03999996185303,1.66999971866608
439,1984,0,0,-1.83571135997772,-4.18646001815796,-3.31318664550781,15.8553800582886,-7,0.0728147327899933,0,NA,3.75458407402039,0,1,0,0,6.13556480407715,15.9500007629395,3.6399998664856,1.51999974250793
439,1985,1,0,-2.23679733276367,-4.17338800430298,-3.33822274208069,15.8799695968628,-7,0.0753558427095413,1,NA,3.79834246635437,0,1,0,0,6.23637008666992,10.6799993515015,3.54999971389771,1.53999960422516
439,1986,0,1,-2.147292137146,-4.06867694854736,NA,15.9043102264404,-7,0.0782127305865288,0,NA,3.733717918396,0,1,0,0,6.35610818862915,11.6800003051758,NA,1.7099996805191
439,1987,0,0,-2.01891112327576,-4.02855682373047,-3.20645332336426,15.9284200668335,-7,0.0708192214369774,0,NA,3.72717356681824,0,1,0,0,6.41181898117065,13.2799997329712,4.05000019073486,1.77999997138977
439,1988,0,0,-2.23679733276367,-4.66704559326172,-3.68091130256653,15.9522895812988,-7,0.0716777592897415,0,NA,3.63557171821594,0,1,0,0,6.51767110824585,10.6799993515015,2.52000021934509,0.939999997615814
439,1989,0,0,-2.31263542175293,-4.63562917709351,-3.36390161514282,15.9759197235107,-7,0.0681215077638626,0,NA,3.56081390380859,0,1,0,0,6.48920488357544,9.89999961853027,3.46000003814697,0.970000207424164
439,1990,0,0,-2.23305916786194,-4.59521961212158,-3.28608465194702,15.9993095397949,-7,0.0618480890989304,0,NA,3.64721655845642,0,1,0,0,6.45519876480103,10.7199993133545,3.74000000953674,1.01000022888184
439,1991,0,0,-1.89711999893188,-4.5469012260437,-3.22137904167175,16.0227394104004,-5,0.0660697668790817,0,NA,3.65709328651428,0,1,0,0,6.55108022689819,15.0000009536743,3.99000000953674,1.06000006198883
439,1992,0,0,-2.18747234344482,-4.38202667236328,-3.16296815872192,16.0462207794189,-5,0.0654854699969292,0,NA,3.53557062149048,0,1,0,0,6.59030103683472,11.2200002670288,4.23000001907349,1.24999988079071
439,1993,0,0,-2.07465314865112,-4.35831022262573,-3.59721231460571,16.069730758667,-5,0.0669689103960991,0,1,3.5915002822876,0,1,0,0,6.6333179473877,12.5599994659424,2.74000000953674,1.27999985218048
439,1994,0,0,-2.20636630058289,-4.5469012260437,-3.03863978385925,16.0932903289795,-5,0.0653000101447105,0,1,3.73145461082458,0,1,0,0,6.64378976821899,11.0100002288818,4.79000043869019,1.06000006198883
439,1995,0,0,-2.1353771686554,-4.77952337265015,-3.77661824226379,16.1168994903564,-5,0.06527990847826,0,1,3.79576873779297,0,1,0,0,6.69332408905029,11.8199996948242,2.28999996185303,0.840000152587891
451,1975,0,0,-1.77549242973328,-4.05704879760742,-3.02207612991333,14.8908500671387,-6,0.118710018694401,0,1,4.06102895736694,0,1,0,0,5.98141384124756,16.9400005340576,4.86999988555908,1.73000001907349
451,1976,0,0,-1.86110961437225,-4.07454204559326,NA,14.9106197357178,-6,0.112962201237679,0,1,4.15324831008911,0,1,0,0,5.97381019592285,15.5499992370605,NA,1.69999969005585
451,1977,0,0,-1.83008456230164,-4.13516664505005,NA,14.9303903579712,-6,0.108648769557476,0,1,4.28890705108643,0,1,0,0,5.99893712997437,16.0400009155273,NA,1.59999990463257
451,1978,0,0,-1.68794012069702,-3.94765019416809,NA,14.9501695632935,-7,0.108594782650471,0,1,4.29977607727051,0,1,0,0,6.0867748260498,18.4899997711182,NA,1.92999982833862
451,1979,0,0,-1.89379215240479,-3.91202306747437,NA,14.9699802398682,-7,0.106294073164463,0,1,4.31366348266602,0,1,0,0,6.20657587051392,15.0500001907349,NA,2
451,1980,0,0,-1.91800320148468,-3.49331259727478,-2.69711017608643,14.9898500442505,-7,0.103407323360443,0,1,4.12942886352539,0,1,0,0,6.33682584762573,14.6899995803833,6.74000024795532,3.04000020027161
